DIG_OUT_SINE_input X,DIG_OUT_SINE_input Y
4.81500000000008E-05,10
4.82000000000008E-05,10
4.82500000000008E-05,10
4.83000000000008E-05,10
4.83500000000008E-05,10
4.84000000000008E-05,10
4.84500000000008E-05,10
4.85000000000008E-05,10
4.85500000000008E-05,10
4.86000000000008E-05,10
4.86500000000008E-05,10
4.87000000000008E-05,10
4.87500000000008E-05,10
4.88000000000008E-05,10
4.88500000000008E-05,10
4.89000000000008E-05,10
4.89500000000008E-05,10
4.90000000000008E-05,10
4.90500000000008E-05,10
4.91000000000008E-05,10
4.91500000000008E-05,12
4.92000000000008E-05,12
4.92500000000008E-05,12
4.93000000000008E-05,12
4.93500000000008E-05,12
4.94000000000008E-05,12
4.94500000000008E-05,12
4.95000000000008E-05,12
4.95500000000008E-05,12
4.96000000000008E-05,12
4.96500000000008E-05,12
4.97000000000008E-05,12
4.97500000000008E-05,12
4.98000000000008E-05,12
4.98500000000008E-05,12
4.99000000000008E-05,12
4.99500000000008E-05,12
5.00000000000008E-05,12
5.00500000000008E-05,12
5.01000000000008E-05,12
5.01500000000008E-05,12
5.02000000000008E-05,13
5.02500000000008E-05,14
5.03000000000008E-05,14
5.03500000000008E-05,14
5.04000000000008E-05,14
5.04500000000008E-05,14
5.05000000000008E-05,14
5.05500000000008E-05,14
5.06000000000008E-05,14
5.06500000000008E-05,14
5.07000000000008E-05,14
5.07500000000008E-05,14
5.08000000000008E-05,14
5.08500000000008E-05,14
5.09000000000008E-05,14
5.09500000000008E-05,14
5.10000000000008E-05,14
5.10500000000008E-05,14
5.11000000000008E-05,14
5.11500000000008E-05,14
